count_PREDICTION,holiday,workingday,temp,atemp,humidity,windspeed,datetime_hour,season_Summer,season_Fall,season_Winter,weather_Cloudy,weather_Severe
4.1111818735,-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.7186749789002638,-1.0852909097074759,2.229336931711108,-0.07831488872841928,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.2166205867,-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.7186749789002638,-1.8127513301809692,3.209159753232549,0.06628074877116905,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.073196073,-0.17148259943733823,0.6845848019947453,-1.5440827945064357,-1.8974444651301312,-2.1245200818124665,3.209159753232549,0.2108763862707574,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.9911701025,-0.17148259943733823,0.6845848019947453,-1.5440827945064357,-1.8974444651301312,-1.9166742473914682,2.719248342471828,0.3554720237703457,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.0896282449,-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-2.076213951359999,-1.8647127887862187,2.1070642345530723,0.5000676612699341,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.3866051723,-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.9865342090928704,-1.8647127887862187,1.371786807347703,0.6446632987695224,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.8942009418,-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-2.076213951359999,-1.7607898715757198,1.371786807347703,0.7892589362691107,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.8497677814,-0.17148259943733823,0.6845848019947453,-1.9650495119127767,-2.076213951359999,-1.6568669543652206,0.5142366829842981,0.9338545737686991,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.5168163454,-0.17148259943733823,0.6845848019947453,-1.9650495119127767,-2.165303695322738,-1.6568669543652206,1.1272414130316315,1.0784502112682874,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.6178174015,-0.17148259943733823,0.6845848019947453,-2.070291191264362,-2.3440731815526052,-1.5009825785494721,1.8616982181084236,1.2230458487678757,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.8637641439,-0.17148259943733823,0.6845848019947453,-2.175532870615947,-2.3440731815526052,-1.2411752855232245,0.759602699428947,1.3676414862674642,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.8014222369,-0.17148259943733823,0.6845848019947453,-2.280774549967532,-2.6125224100496007,-1.0852909097074759,1.617152823792352,1.5122371237670524,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.1843222761,-0.17148259943733823,0.6845848019947453,-2.280774549967532,-2.522842667782473,-1.2411752855232245,1.1272414130316315,1.6568327612666407,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.2724099582,-0.17148259943733823,-1.4606052252115869,-2.3860162293191176,-2.6125224100496007,-0.8774450752864779,0.5142366829842981,-1.668866901223891,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.4961752561,-0.17148259943733823,-1.4606052252115869,-2.3860162293191176,-2.7912918962794686,-1.0852909097074759,1.617152823792352,-1.5242712637243025,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
3.0473186324,-0.17148259943733823,-1.4606052252115869,-2.3860162293191176,-2.6125224100496007,-1.0852909097074759,0.5142366829842981,-1.3796756262247143,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
2.139493078,-0.17148259943733823,-1.4606052252115869,-2.3860162293191176,-2.6125224100496007,-1.0852909097074759,0.759602699428947,-1.235079988725126,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
0.5908316634,-0.17148259943733823,-1.4606052252115869,-2.4912579086707027,-2.70161215401234,-0.7215606994707292,0.8818753965869828,-1.0904843512255376,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
1.6520422373,-0.17148259943733823,-1.4606052252115869,-2.4912579086707027,-2.6125224100496007,-0.9294065338917273,0.26969128866822656,-0.8012930762263609,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
2.3794109604,-0.17148259943733823,-1.4606052252115869,-2.4912579086707027,-2.70161215401234,-0.9294065338917273,0.759602699428947,-0.6566974387267727,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.545802153,-0.17148259943733823,-1.4606052252115869,-2.4912579086707027,-2.7912918962794686,-0.9294065338917273,1.1272414130316315,-0.5121018012271843,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.2277518361,-0.17148259943733823,-1.4606052252115869,-2.3860162293191176,-2.6125224100496007,-1.0852909097074759,0.5142366829842981,-0.367506163727596,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.89487659,-0.17148259943733823,-1.4606052252115869,-2.3860162293191176,-2.4337529238197333,-1.0852909097074759,-0.2202201220924938,-0.2229105262280076,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
5.0349299592,-0.17148259943733823,-1.4606052252115869,-2.280774549967532,-2.3440731815526052,-1.2411752855232245,-0.46558613853714265,-0.07831488872841928,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
4.8487005016,-0.17148259943733823,-1.4606052252115869,-2.280774549967532,-2.165303695322738,-1.2411752855232245,-0.7101315328532142,0.06628074877116905,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
4.7286035287,-0.17148259943733823,-1.4606052252115869,-2.175532870615947,-1.807764722863003,-1.397059661338973,-1.5676816572166192,0.2108763862707574,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.8219844464,-0.17148259943733823,-1.4606052252115869,-2.070291191264362,-1.9865342090928704,-1.5009825785494721,-0.7101315328532142,0.3554720237703457,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.7822959234,-0.17148259943733823,-1.4606052252115869,-1.9650495119127767,-1.8974444651301312,-1.7607898715757198,-1.5676816572166192,0.5000676612699341,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.6160637394,-0.17148259943733823,-1.4606052252115869,-1.9650495119127767,-1.9865342090928704,-1.7607898715757198,0.02432527222357754,0.6446632987695224,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.6214130008,-0.17148259943733823,-1.4606052252115869,-1.9650495119127767,-1.6289952366331355,-1.7607898715757198,-1.5676816572166192,0.7892589362691107,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.331859026,-0.17148259943733823,-1.4606052252115869,-2.175532870615947,-2.2549834375898663,-1.397059661338973,0.02432527222357754,0.9338545737686991,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.0660581806,-0.17148259943733823,-1.4606052252115869,-2.175532870615947,-2.165303695322738,-1.397059661338973,-0.46558613853714265,1.0784502112682874,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.0441144115,-0.17148259943733823,-1.4606052252115869,-2.280774549967532,-2.3440731815526052,-0.8774450752864779,-0.2202201220924938,1.2230458487678757,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.8795239605,-0.17148259943733823,-1.4606052252115869,-2.280774549967532,-2.165303695322738,-1.0852909097074759,-0.83240423001125,1.3676414862674642,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.2854033049,-0.17148259943733823,-1.4606052252115869,-2.280774549967532,-1.8974444651301312,-0.6695992408654797,-1.5676816572166192,1.5122371237670524,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.1807864337,-0.17148259943733823,-1.4606052252115869,-2.3860162293191176,-2.3440731815526052,-0.2539075720234836,-0.7101315328532142,1.6568327612666407,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.642197004,-0.17148259943733823,-1.4606052252115869,-2.3860162293191176,-2.3440731815526052,-0.2539075720234836,-0.7101315328532142,-1.668866901223891,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.387146753,-0.17148259943733823,-1.4606052252115869,-2.3860162293191176,-2.3440731815526052,-0.2539075720234836,-0.7101315328532142,-1.5242712637243025,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
2.6667400497,-0.17148259943733823,-1.4606052252115869,-2.4912579086707027,-2.4337529238197333,0.005899721002764065,-0.46558613853714265,-1.3796756262247143,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
2.1792767013,-0.17148259943733823,-1.4606052252115869,-2.4912579086707027,-2.4337529238197333,0.005899721002764065,-0.46558613853714265,-1.235079988725126,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
0.819881661,-0.17148259943733823,-1.4606052252115869,-2.3860162293191176,-2.3440731815526052,-0.2539075720234836,-0.7101315328532142,-0.9458887137259493,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
1.4649282081,-0.17148259943733823,-1.4606052252115869,-2.3860162293191176,-2.3440731815526052,-0.2539075720234836,-0.7101315328532142,-0.8012930762263609,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
2.6925183086,-0.17148259943733823,-1.4606052252115869,-2.175532870615947,-2.165303695322738,-0.201946113418234,-0.2202201220924938,-0.6566974387267727,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.5562717155,-0.17148259943733823,-1.4606052252115869,-2.280774549967532,-2.3440731815526052,0.005899721002764065,-0.2202201220924938,-0.5121018012271843,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.033714049,-0.17148259943733823,-1.4606052252115869,-2.070291191264362,-2.3440731815526052,-0.4097919478392321,1.371786807347703,-0.367506163727596,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.2393012653,-0.17148259943733823,-1.4606052252115869,-1.8598078325611913,-2.165303695322738,-0.8254836166812283,1.617152823792352,-0.2229105262280076,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.6526571335,-0.17148259943733823,-1.4606052252115869,-1.8598078325611913,-1.9865342090928704,-0.9813679924969768,0.26969128866822656,-0.07831488872841928,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.7647747215,-0.17148259943733823,-1.4606052252115869,-1.7545661532096062,-2.076213951359999,-1.293136744128474,2.229336931711108,0.06628074877116905,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.781229009,-0.17148259943733823,-1.4606052252115869,-1.8598078325611913,-2.165303695322738,-1.5009825785494721,1.617152823792352,0.2108763862707574,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.6441257214,-0.17148259943733823,-1.4606052252115869,-1.7545661532096062,-1.9865342090928704,-1.7607898715757198,1.371786807347703,0.3554720237703457,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.6810564908,-0.17148259943733823,-1.4606052252115869,-1.7545661532096062,-1.9865342090928704,-1.7607898715757198,1.371786807347703,0.5000676612699341,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.6468173469,-0.17148259943733823,-1.4606052252115869,-1.7545661532096062,-1.9865342090928704,-1.8647127887862187,1.1272414130316315,0.6446632987695224,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.6193810183,-0.17148259943733823,-1.4606052252115869,-1.8598078325611913,-2.165303695322738,-1.8647127887862187,1.617152823792352,0.7892589362691107,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.2541816235,-0.17148259943733823,-1.4606052252115869,-1.9650495119127767,-2.076213951359999,-1.6568669543652206,0.5142366829842981,0.9338545737686991,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.7131264727,-0.17148259943733823,-1.4606052252115869,-1.9650495119127767,-2.076213951359999,-1.6568669543652206,0.759602699428947,1.0784502112682874,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.6700326215,-0.17148259943733823,-1.4606052252115869,-2.070291191264362,-2.165303695322738,-1.3450982027337235,0.5142366829842981,1.2230458487678757,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.732457503,-0.17148259943733823,-1.4606052252115869,-2.070291191264362,-2.165303695322738,-1.3450982027337235,0.02432527222357754,1.3676414862674642,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.1966056034,-0.17148259943733823,-1.4606052252115869,-2.175532870615947,-2.2549834375898663,-1.2411752855232245,0.02432527222357754,1.5122371237670524,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.3645482343,-0.17148259943733823,-1.4606052252115869,-2.280774549967532,-2.4337529238197333,-1.0852909097074759,0.26969128866822656,1.6568327612666407,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
2.9233141032,-0.17148259943733823,0.6845848019947453,-2.280774549967532,-2.4337529238197333,-1.0852909097074759,0.02432527222357754,-1.668866901223891,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
1.7348343678,-0.17148259943733823,0.6845848019947453,-2.3860162293191176,-2.522842667782473,-0.8774450752864779,0.02432527222357754,-1.5242712637243025,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
0.1949933052,-0.17148259943733823,0.6845848019947453,-2.3860162293191176,-2.6125224100496007,-0.8774450752864779,0.5142366829842981,-1.235079988725126,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
0.7361957286,-0.17148259943733823,0.6845848019947453,-2.4912579086707027,-2.4337529238197333,-0.7215606994707292,-0.46558613853714265,-1.0904843512255376,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
2.2863254835,-0.17148259943733823,0.6845848019947453,-2.4912579086707027,-2.4337529238197333,-0.7215606994707292,-0.46558613853714265,-0.9458887137259493,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
3.6864938663,-0.17148259943733823,0.6845848019947453,-2.4912579086707027,-2.3440731815526052,-0.7215606994707292,-0.83240423001125,-0.8012930762263609,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.4836269955,-0.17148259943733823,0.6845848019947453,-2.4912579086707027,-2.076213951359999,-0.7215606994707292,-1.5676816572166192,-0.6566974387267727,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
5.3225728458,-0.17148259943733823,0.6845848019947453,-2.3860162293191176,-1.9865342090928704,-0.6695992408654797,-1.5676816572166192,-0.5121018012271843,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.8509025312,-0.17148259943733823,0.6845848019947453,-2.280774549967532,-1.8974444651301312,-1.0852909097074759,-1.5676816572166192,-0.367506163727596,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.1349910112,-0.17148259943733823,0.6845848019947453,-2.070291191264362,-1.9865342090928704,-1.0333294511022264,-1.5676816572166192,-0.2229105262280076,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.0824485256,-0.17148259943733823,0.6845848019947453,-2.070291191264362,-2.076213951359999,-0.8254836166812283,-0.46558613853714265,-0.07831488872841928,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.2726242795,-0.17148259943733823,0.6845848019947453,-1.9650495119127767,-1.9865342090928704,-1.0333294511022264,0.02432527222357754,0.06628074877116905,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
4.206980082,-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-1.9865342090928704,-0.9813679924969768,0.26969128866822656,0.2108763862707574,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
4.0096878607,-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-1.9865342090928704,-0.8254836166812283,0.26969128866822656,0.3554720237703457,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
4.2650539747,-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.807764722863003,-1.1372523683127254,-0.2202201220924938,0.5000676612699341,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.5459706672,-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.8974444651301312,-0.7735221580759788,0.5142366829842981,0.6446632987695224,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.9650147582,-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-2.076213951359999,-0.6176377822602303,0.5142366829842981,0.7892589362691107,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.8777883019,-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-1.9865342090928704,-0.1499846548129845,0.02432527222357754,0.9338545737686991,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
4.6882391334,-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-1.8974444651301312,-0.4097919478392321,-0.2202201220924938,1.0784502112682874,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
