holiday,workingday,temp,atemp,humidity,windspeed,count,datetime_hour,season_Summer,season_Fall,season_Winter,weather_Cloudy,weather_Severe
-0.17148259943733823,-1.4606052252115869,-0.4916660009905833,-0.37760883302406356,1.304936186134002,0.5142366829842981,3.58351893845611,1.2230458487678757,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.4916660009905833,-0.37760883302406356,1.304936186134002,0.02432527222357754,3.5263605246161616,1.3676414862674642,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.4916660009905833,-0.37760883302406356,1.6686663963707489,0.26969128866822656,3.332204510175204,1.5122371237670524,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.17594096293582742,-0.10974960283145653,1.3568976447392516,0.8818753965869828,3.6635616461296463,1.6568327612666407,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.17594096293582742,-0.10974960283145653,1.3568976447392516,0.8818753965869828,2.833213344056216,-1.668866901223891,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.2811826422874127,-0.19883934679419607,1.6686663963707489,0.5142366829842981,2.833213344056216,-1.5242712637243025,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.386424321638998,-0.28851908906132406,1.980435148002246,0.759602699428947,2.1972245773362196,-1.3796756262247143,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.17594096293582742,-0.10974960283145653,1.6686663963707489,0.02432527222357754,1.791759469228055,-1.235079988725126,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.17594096293582742,-0.10974960283145653,1.6686663963707489,0.02432527222357754,1.0986122886681098,-1.0904843512255376,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.386424321638998,-0.28851908906132406,0.7853216000815069,0.8818753965869828,0.6931471805599453,-0.8012930762263609,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,3.414244953909005
-0.17148259943733823,-1.4606052252115869,-0.4916660009905833,-0.37760883302406356,0.7333601414762574,0.02432527222357754,0,-0.6566974387267727,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.4916660009905833,-0.37760883302406356,0.4735528484500098,0.26969128866822656,2.0794415416798357,-0.5121018012271843,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,3.414244953909005
-0.17148259943733823,-1.4606052252115869,-0.5969076803421683,-0.46728857529119155,0.7333601414762574,0.26969128866822656,2.995732273553991,-0.367506163727596,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.7021493596937536,-0.7351478054837982,0.993167434502505,0.26969128866822656,3.970291913552122,-0.2229105262280076,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.7021493596937536,-0.8248275477509266,0.4735528484500098,0.5142366829842981,4.248495242049359,-0.07831488872841928,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.7021493596937536,-0.8248275477509266,0.21374555542376217,0.8818753965869828,4.532599493153256,0.06628074877116905,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.7021493596937536,-0.7351478054837982,0.21374555542376217,-0.46558613853714265,4.31748811353631,0.2108763862707574,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.7021493596937536,-0.7351478054837982,0.7333601414762574,0.02432527222357754,4.07753744390572,0.3554720237703457,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,3.414244953909005
-0.17148259943733823,-1.4606052252115869,-0.8073910390453389,-0.8248275477509266,0.993167434502505,-0.2202201220924938,4.30406509320417,0.5000676612699341,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,3.414244953909005
-0.17148259943733823,-1.4606052252115869,-0.8073910390453389,-0.8248275477509266,0.4735528484500098,-0.2202201220924938,4.330733340286331,0.6446632987695224,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,3.414244953909005
-0.17148259943733823,-1.4606052252115869,-0.8073910390453389,-0.8248275477509266,-0.2539075720234836,0.02432527222357754,4.174387269895637,0.7892589362691107,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.7021493596937536,-0.8248275477509266,-0.8254836166812283,1.1272414130316315,3.970291913552122,0.9338545737686991,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-0.9126327183969242,-1.0926867779435332,-1.0333294511022264,2.1070642345530723,3.4011973816621555,1.0784502112682874,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-1.0178743977485092,-1.1823665202106615,-1.189213826917975,1.371786807347703,3.091042453358316,1.2230458487678757,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-1.2283577564516799,-1.450225750403268,-0.9294065338917273,1.1272414130316315,3.4339872044851463,1.3676414862674642,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-1.333599435803265,-1.5399054926703963,-0.9294065338917273,0.8818753965869828,2.1972245773362196,1.5122371237670524,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,-1.4606052252115869,-1.4388411151548504,-1.450225750403268,-0.7735221580759788,-0.2202201220924938,2.0794415416798357,1.6568327612666407,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.6289952366331355,-0.9294065338917273,1.371786807347703,1.6094379124341003,-1.668866901223891,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.5440827945064357,-1.807764722863003,-0.9294065338917273,1.8616982181084236,0.6931471805599453,-1.5242712637243025,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.9865342090928704,-0.7735221580759788,1.617152823792352,0,-1.0904843512255376,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.9865342090928704,-0.7735221580759788,0.759602699428947,1.0986122886681098,-0.9458887137259493,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-2.165303695322738,-0.6176377822602303,1.617152823792352,3.4011973816621555,-0.8012930762263609,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-1.9865342090928704,-0.6176377822602303,0.02432527222357754,4.1588830833596715,-0.6566974387267727,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-2.076213951359999,-0.6176377822602303,0.759602699428947,5.0369526024136295,-0.5121018012271843,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.9865342090928704,-0.9813679924969768,1.617152823792352,4.477336814478207,-0.367506163727596,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.649324473858021,-1.807764722863003,-0.9813679924969768,0.5142366829842981,3.784189633918261,-0.2229105262280076,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.5440827945064357,-1.7186749789002638,-1.1372523683127254,1.1272414130316315,3.9318256327243257,-0.07831488872841928,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.5399054926703963,-1.397059661338973,0.8818753965869828,4.110873864173311,0.06628074877116905,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.333599435803265,-1.5399054926703963,-1.397059661338973,0.759602699428947,4.110873864173311,0.2108763862707574,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.2283577564516799,-1.361136006440529,-1.6568669543652206,0.759602699428947,4.343805421853684,0.3554720237703457,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.2283577564516799,-1.361136006440529,-1.6568669543652206,0.5142366829842981,4.276666119016055,0.5000676612699341,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.2283577564516799,-1.361136006440529,-1.6568669543652206,0.5142366829842981,4.330733340286331,0.6446632987695224,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.333599435803265,-1.450225750403268,-1.6568669543652206,0.26969128866822656,5.056245805348308,0.7892589362691107,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.333599435803265,-1.2714562641734006,-1.5529440371547216,-0.7101315328532142,5.056245805348308,0.9338545737686991,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.5440827945064357,-1.2714562641734006,-0.7735221580759788,-1.5676816572166192,4.700480365792417,1.0784502112682874,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.5440827945064357,-1.450225750403268,-0.7735221580759788,-0.7101315328532142,3.9512437185814275,1.2230458487678757,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.649324473858021,-1.6289952366331355,0.10982263821326312,-0.46558613853714265,3.9512437185814275,1.3676414862674642,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-1.8974444651301312,0.3696299312395107,-0.46558613853714265,2.995732273553991,1.5122371237670524,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.649324473858021,-1.5399054926703963,-0.3578304892339826,-0.7101315328532142,2.4849066497880004,1.6568327612666407,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.7186749789002638,-0.3578304892339826,-0.7101315328532142,1.6094379124341003,-1.668866901223891,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.7186749789002638,-0.1499846548129845,-0.7101315328532142,0.6931471805599453,-1.5242712637243025,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-1.8974444651301312,0.05786117960801359,-0.46558613853714265,0,-1.3796756262247143,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-1.7186749789002638,0.05786117960801359,-0.83240423001125,0.6931471805599453,-1.0904843512255376,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.9650495119127767,-1.8974444651301312,0.3176684726342612,-0.7101315328532142,1.3862943611198906,-0.9458887137259493,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.9650495119127767,-1.8974444651301312,0.6294372242657583,-0.7101315328532142,3.58351893845611,-0.8012930762263609,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.9650495119127767,-1.8974444651301312,0.6294372242657583,-0.46558613853714265,4.543294782270004,-0.6566974387267727,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.8598078325611913,-1.8974444651301312,0.3696299312395107,-0.2202201220924938,5.187385805840755,-0.5121018012271843,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.8974444651301312,0.10982263821326312,0.26969128866822656,4.605170185988092,-0.367506163727596,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.9865342090928704,0.3696299312395107,1.1272414130316315,3.7376696182833684,-0.2229105262280076,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,1.685512632700813,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.5399054926703963,-0.5656763236549807,0.8818753965869828,4.04305126783455,-0.07831488872841928,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.450225750403268,-0.5656763236549807,-0.2202201220924938,4.356708826689592,0.06628074877116905,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.333599435803265,-1.450225750403268,-0.30586903062873305,0.02432527222357754,4.574710978503383,0.2108763862707574,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.2283577564516799,-1.2714562641734006,-0.5137148650497312,0.26969128866822656,4.143134726391533,0.3554720237703457,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.1231160771000945,-1.1823665202106615,-0.5137148650497312,0.5142366829842981,4.174387269895637,0.5000676612699341,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.0178743977485092,-1.0926867779435332,-0.6695992408654797,0.5142366829842981,4.418840607796598,0.6446632987695224,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.1231160771000945,-1.1823665202106615,-0.7215606994707292,0.26969128866822656,5.356586274672012,0.7892589362691107,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.2283577564516799,-1.2714562641734006,-0.7215606994707292,0.02432527222357754,5.204006687076795,0.9338545737686991,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.333599435803265,-1.2714562641734006,-0.7215606994707292,-0.7101315328532142,4.718498871295094,1.0784502112682874,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.333599435803265,-1.2714562641734006,-0.7215606994707292,-0.7101315328532142,3.9889840465642745,1.2230458487678757,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.1823665202106615,0.10982263821326312,-1.5676816572166192,3.871201010907891,1.3676414862674642,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.2714562641734006,0.10982263821326312,-0.83240423001125,3.5553480614894135,1.5122371237670524,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.5440827945064357,-1.450225750403268,0.3696299312395107,-0.83240423001125,2.3978952727983707,1.6568327612666407,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.5440827945064357,-1.2714562641734006,0.10982263821326312,-1.5676816572166192,1.791759469228055,-1.668866901223891,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.6289952366331355,0.6294372242657583,-0.83240423001125,1.791759469228055,-1.5242712637243025,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.7545661532096062,-1.6289952366331355,0.6294372242657583,-0.83240423001125,0.6931471805599453,-1.3796756262247143,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.333599435803265,-1.450225750403268,-0.7215606994707292,0.26969128866822656,0.6931471805599453,-1.0904843512255376,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.450225750403268,-0.7735221580759788,-0.2202201220924938,1.0986122886681098,-0.9458887137259493,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.5440827945064357,-1.6289952366331355,-0.7735221580759788,0.26969128866822656,3.4965075614664802,-0.8012930762263609,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.649324473858021,-1.7186749789002638,-0.9813679924969768,0.02432527222357754,4.477336814478207,-0.6566974387267727,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.5440827945064357,-1.7186749789002638,-1.1372523683127254,0.8818753965869828,5.272999558563747,-0.5121018012271843,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.6289952366331355,-1.293136744128474,1.1272414130316315,4.74493212836325,-0.367506163727596,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.6289952366331355,-1.293136744128474,1.1272414130316315,4.04305126783455,-0.2229105262280076,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.2283577564516799,-1.450225750403268,-1.5009825785494721,1.1272414130316315,3.828641396489095,-0.07831488872841928,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.2283577564516799,-1.450225750403268,-1.5009825785494721,1.1272414130316315,4.3694478524670215,0.06628074877116905,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.1231160771000945,-1.2714562641734006,-1.6568669543652206,0.8818753965869828,4.2626798770413155,0.2108763862707574,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.0178743977485092,-1.0926867779435332,-1.7607898715757198,0.02432527222357754,4.127134385045092,0.3554720237703457,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.0178743977485092,-1.0926867779435332,-1.7607898715757198,0.02432527222357754,4.127134385045092,0.5000676612699341,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.0178743977485092,-0.9139172917136658,-1.7607898715757198,-0.83240423001125,4.48863636973214,0.6446632987695224,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.333599435803265,-1.450225750403268,-1.2411752855232245,0.02432527222357754,5.247024072160486,0.7892589362691107,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.333599435803265,-1.361136006440529,-1.2411752855232245,-0.46558613853714265,5.1298987149230735,0.9338545737686991,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.333599435803265,-1.2714562641734006,-1.2411752855232245,-0.7101315328532142,4.882801922586371,1.0784502112682874,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
-0.17148259943733823,0.6845848019947453,-1.4388411151548504,-1.450225750403268,-0.7735221580759788,-0.2202201220924938,4.48863636973214,1.2230458487678757,-0.5789501174652913,-0.5789501174652923,-0.579091541309281,-0.5932368108636493,-0.2928636206225558
